Stimulus,Variant,Seconds,Node0,Node1,Label
dark,RNN,4,2.834768295,-2.977395058,0
dark,RNN,4,3.166281223,-3.311104774,0
dark,RNN,4,3.544014454,-4.323803902,0
dark,RNN,4,2.623764277,-3.384082317,0
dark,RNN,4,-2.260375977,1.979915977,1
dark,RNN,4,-2.498985052,2.244102478,1
dark,RNN,4,-2.814186096,2.56188035,1
dark,RNN,4,1.591617584,-2.285031557,0
dark,RNN,4,3.282371521,-4.072776794,0
dark,RNN,4,3.474782467,-4.242798805,0
dark,RNN,4,3.171093464,-3.991411448,0
dark,RNN,4,3.251233101,-4.034643173,0
dark,RNN,4,2.235100031,-2.947832823,0
dark,RNN,4,3.853340149,-4.618877411,0
dark,RNN,4,3.222033978,-3.9948771,0
dark,RNN,4,3.130553722,-3.851304293,0
dark,RNN,4,2.301017046,-3.03275156,0
dark,RNN,4,-2.6121099,2.348439932,1
dark,RNN,4,3.523851395,-4.300459862,0
dark,RNN,4,1.35071373,-2.006723642,0
dark,RNN,4,3.25414896,-4.043427467,0
dark,RNN,4,2.68558979,-3.411642313,0
dark,RNN,4,3.388333797,-4.371927261,0
dark,RNN,4,2.305925369,-3.565725803,0
dark,RNN,4,2.892725468,-3.995871067,0
dark,RNN,4,3.205050945,-4.235216141,0
dark,RNN,4,-2.0763762,-0.494017661,1
dark,RNN,4,3.635142803,-4.379098892,0
dark,RNN,4,2.963219166,-4.047967434,0
dark,RNN,4,2.821129322,-3.952460766,0
dark,RNN,4,1.297669411,-2.822936535,0
dark,RNN,4,3.458572865,-4.427796841,0
dark,RNN,4,-3.176957607,0.267099559,1
dark,RNN,4,3.078289986,-4.13456583,0
dark,RNN,4,2.652445316,-3.831916809,0
dark,RNN,4,3.779845238,-4.695514202,0
dark,RNN,4,3.666716099,-4.631323338,0
dark,RNN,4,1.998379946,-3.342229843,0
dark,RNN,4,-1.674017906,-0.760312796,1
dark,RNN,4,-2.605921984,-0.14212808,1
dark,RNN,4,1.214639664,-2.739492893,0
dark,RNN,4,3.454998016,-4.42966032,0
dark,RNN,4,5.26866293,-2.3592031,0
dark,RNN,4,-1.971847415,3.088457584,1
dark,RNN,4,-1.982853889,3.121512175,1
dark,RNN,4,3.088676929,-0.89814651,0
dark,RNN,4,5.208033562,-2.313454151,0
dark,RNN,4,5.128101349,-2.287924528,0
dark,RNN,4,5.474740982,-2.357517719,0
dark,RNN,4,4.945964336,-2.103703499,0
dark,RNN,4,3.829307556,-1.500291586,0
dark,RNN,4,-0.984543502,2.324538231,1
dark,RNN,4,4.661325932,-1.938746691,0
dark,RNN,4,-1.090546131,2.389021397,1
dark,RNN,4,5.249155998,-2.317734718,0
dark,RNN,4,2.661123276,-0.625140429,0
dark,RNN,4,4.921637535,-2.150112152,0
dark,RNN,4,3.843349934,-1.525835752,0
dark,RNN,4,5.545781612,-2.615278244,0
dark,RNN,4,4.943909645,-2.195093632,0
dark,RNN,4,4.223773479,-1.727842093,0
dark,RNN,4,5.303728104,-2.425488949,0
dark,RNN,4,-1.306258082,3.230004311,1
dark,RNN,4,3.951134205,-4.172629356,0
dark,RNN,4,4.148027897,-4.568331242,0
dark,RNN,4,3.99082756,-4.190642357,0
dark,RNN,4,3.786877632,-3.854907513,0
dark,RNN,4,2.790246487,-2.32894206,0
dark,RNN,4,3.925621986,-4.087751865,0
dark,RNN,4,-1.811998963,3.880708933,1
dark,RNN,4,4.028547764,-4.335561752,0
dark,RNN,4,4.237789631,-4.875594616,0
dark,RNN,4,3.256129742,-3.00447011,0
dark,RNN,4,3.421000957,-3.238648415,0
dark,RNN,4,3.195919991,-2.877506018,0
dark,RNN,4,3.086048126,-2.745185137,0
dark,RNN,4,3.938052654,-4.158479214,0
dark,RNN,4,3.768667698,-3.8460567,0
dark,RNN,4,-1.668457985,3.641263247,1
dark,RNN,4,3.929152966,-4.132658482,0
dark,RNN,4,2.332772255,-1.693971038,0
dark,RNN,4,-1.857709169,3.882767439,1
dark,RNN,4,2.311816692,-2.072133541,0
dark,RNN,4,-2.601199627,2.400732279,1
dark,RNN,4,4.340981007,-3.76455307,0
dark,RNN,4,4.286978245,-3.458854675,0
dark,RNN,4,-3.367690086,2.915908337,1
dark,RNN,4,3.882099152,-3.271872044,0
dark,RNN,4,-2.987960815,2.755019188,1
dark,RNN,4,3.89517355,-3.207463741,0
dark,RNN,4,3.074210644,-2.524934292,0
dark,RNN,4,4.033042908,-3.219700813,0
dark,RNN,4,2.853199482,-2.481750965,0
dark,RNN,4,3.38190937,-2.85557127,0
dark,RNN,4,-2.831743479,2.524414301,1
dark,RNN,4,4.616508007,-3.626311779,0
dark,RNN,4,4.429223061,-3.86862278,0
dark,RNN,4,3.857150078,-3.215641975,0
dark,RNN,4,3.091595173,-2.666360855,0
dark,RNN,4,3.476778984,-2.898107052,0
dark,RNN,4,4.028586864,-3.807008266,0
dark,RNN,4,3.554983139,-2.870203972,0
dark,RNN,4,4.519104481,-3.277124405,0
dark,RNN,4,3.901697874,-2.651754856,0
dark,RNN,4,4.92222786,-3.553215504,0
dark,RNN,4,2.005590916,-0.972776175,0
dark,RNN,4,4.856357098,-3.471476078,0
dark,RNN,4,4.947500229,-3.571423531,0
dark,RNN,4,4.139539719,-2.918601274,0
dark,RNN,4,4.411184788,-3.178964853,0
dark,RNN,4,-1.690716982,2.888681889,1
dark,RNN,4,-2.044179916,3.266826153,1
dark,RNN,4,5.067921162,-3.648160458,0
dark,RNN,4,4.827409267,-3.493161917,0
dark,RNN,4,5.050417423,-3.645647526,0
dark,RNN,4,4.151450634,-2.899756193,0
dark,RNN,4,-1.161651611,2.356231689,1
dark,RNN,4,4.979412556,-3.565444469,0
dark,RNN,4,4.912857056,-3.517746687,0
dark,RNN,4,5.071243286,-3.586296082,0
dark,RNN,4,-2.403156042,3.580985308,1
dark,RNN,4,4.362607956,-3.096456289,0
dark,RNN,4,-1.758585215,2.44276309,1
dark,RNN,4,-1.860391617,2.532909632,1
dark,RNN,4,3.843141794,-2.716789246,0
dark,RNN,4,4.069711685,-2.921206713,0
dark,RNN,4,4.291275978,-3.127714872,0
dark,RNN,4,4.262316704,-3.088544607,0
dark,RNN,4,3.846409798,-2.71495986,0
dark,RNN,4,4.30079174,-3.129373312,0
dark,RNN,4,4.204277992,-3.049466372,0
dark,RNN,4,4.116388321,-2.950104952,0
dark,RNN,4,-0.223990738,-4.289825916,0
dark,RNN,4,1.927892447,-6.683700085,0
dark,RNN,4,1.273362398,-5.917038918,0
dark,RNN,4,0.836383581,-5.381090164,0
dark,RNN,4,1.222974777,-5.844709873,0
dark,RNN,4,1.618617058,-6.326815128,0
dark,RNN,4,-4.362462997,0.544974804,1
dark,RNN,4,1.247706413,-5.864675522,0
dark,RNN,4,1.828550339,-6.561556339,0
dark,RNN,4,2.176997185,-6.920740604,0
dark,RNN,4,1.777562141,-6.509875298,0
dark,RNN,4,2.006105423,-6.771804333,0
dark,RNN,4,-4.127006531,0.223122716,1
dark,RNN,4,1.611259222,-6.333230495,0
dark,RNN,4,-3.62148571,-0.442352355,1
dark,RNN,4,0.349644184,-4.816387653,0
dark,RNN,4,-4.393624306,0.61254704,1
dark,RNN,4,1.669583321,-6.373943329,0
dark,RNN,4,0.140372276,-4.693041325,0
dark,RNN,4,0.422815323,-4.887112617,0
dark,RNN,4,4.025134087,-2.808225632,0
dark,RNN,4,3.826634169,-2.637254,0
dark,RNN,4,4.25128603,-3.038649321,0
dark,RNN,4,2.078944206,-0.800039887,0
dark,RNN,4,4.008512974,-2.808917046,0
dark,RNN,4,3.899957418,-2.658203363,0
dark,RNN,4,-1.862644911,3.82033205,1
dark,RNN,4,4.257414818,-3.02366519,0
dark,RNN,4,4.339033127,-3.113646746,0
dark,RNN,4,3.801713705,-2.593927145,0
dark,RNN,4,-1.583729029,3.520750761,1
dark,RNN,4,4.139772415,-2.917768478,0
dark,RNN,4,4.051622868,-2.832802057,0
dark,RNN,4,4.293773651,-3.098071814,0
dark,RNN,4,3.557529449,-2.319099665,0
dark,RNN,4,-1.618968248,3.594770908,1
dark,RNN,4,-1.641492844,3.581865311,1
dark,RNN,4,4.520801544,-3.286203146,0
dark,RNN,4,4.730068684,-3.52417779,0
dark,RNN,4,4.637883186,-3.40935111,0
dark,RNN,4,-1.68363595,1.966935158,1
dark,RNN,4,4.111637115,-3.409353733,0
dark,RNN,4,3.092451811,-2.439306974,0
dark,RNN,4,1.729682207,-1.313137293,0
dark,RNN,4,3.690938473,-3.035350323,0
dark,RNN,4,-2.301497936,2.610769272,1
dark,RNN,4,4.392520905,-3.674286127,0
dark,RNN,4,3.404001236,-2.789989471,0
dark,RNN,4,-1.941744328,2.271145344,1
dark,RNN,4,2.856537342,-2.309197187,0
dark,RNN,4,4.452713013,-3.725086927,0
dark,RNN,4,3.961850166,-3.275875568,0
dark,RNN,4,4.131036758,-3.426215172,0
dark,RNN,4,-2.199777365,2.461613655,1
dark,RNN,4,4.153689384,-3.445547104,0
dark,RNN,4,3.840448618,-3.163163424,0
dark,RNN,4,4.431484222,-3.707117319,0
dark,RNN,4,4.591531754,-3.875856161,0
dark,RNN,4,4.385012627,-3.681744337,0
dark,RNN,4,0.360289812,-0.132318258,0
dark,RNN,4,-4.164899826,2.727229595,1
dark,RNN,4,3.440644741,-3.918874979,0
dark,RNN,4,3.651405811,-4.104004383,0
dark,RNN,4,3.376324654,-3.89359951,0
dark,RNN,4,4.170560837,-4.614812851,0
dark,RNN,4,3.222248077,-3.721417427,0
dark,RNN,4,2.200321913,-2.818535328,0
dark,RNN,4,3.714923382,-4.158176422,0
dark,RNN,4,3.635476112,-4.096719742,0
dark,RNN,4,3.476593018,-3.949663162,0
dark,RNN,4,-4.262046814,2.828805208,1
dark,RNN,4,3.610294819,-4.056925297,0
dark,RNN,4,1.296550751,-2.048708439,0
dark,RNN,4,2.696675062,-3.264348507,0
dark,RNN,4,-4.058467865,2.685340405,1
dark,RNN,4,-3.858037472,2.484478474,1
dark,RNN,4,3.31897974,-3.813115597,0
dark,RNN,4,2.416605473,-3.070681334,0
dark,RNN,4,2.358836889,-2.947876215,0
dark,RNN,4,3.747433662,-4.195306778,0
dark,RNN,4,4.003782272,-2.841024399,0
dark,RNN,4,4.569304466,-3.633998394,0
dark,RNN,4,2.094775677,-1.230412722,0
dark,RNN,4,-1.428282261,2.427007675,1
dark,RNN,4,1.073723912,-0.335215926,0
dark,RNN,4,-1.976073265,2.911293983,1
dark,RNN,4,4.989468575,-3.824035168,0
dark,RNN,4,1.709678292,-0.935153723,0
dark,RNN,4,2.776270866,-1.877773523,0
dark,RNN,4,4.853095055,-3.683203697,0
dark,RNN,4,3.638376713,-2.642163515,0
dark,RNN,4,3.022651196,-2.127372265,0
dark,RNN,4,3.876435757,-2.663660288,0
dark,RNN,4,2.629821301,-1.721001863,0
dark,RNN,4,4.392207623,-3.313601494,0
dark,RNN,4,4.65185976,-3.537821293,0
dark,RNN,4,-2.2263515,3.161906719,1
dark,RNN,4,-2.6043787,3.448812723,1
dark,RNN,4,3.233897209,-2.341850519,0
dark,RNN,4,4.669835091,-3.529903889,0
dark,RNN,4,4.314111233,-4.189144611,0
dark,RNN,4,4.249751568,-4.104768276,0
dark,RNN,4,3.139920235,-2.918550968,0
dark,RNN,4,3.561641932,-3.395228863,0
dark,RNN,4,4.544535637,-4.43874073,0
dark,RNN,4,4.308692455,-4.152946949,0
dark,RNN,4,3.972444773,-3.805162191,0
dark,RNN,4,4.314113617,-4.195619583,0
dark,RNN,4,2.47752142,-2.202575445,0
dark,RNN,4,-1.635623455,2.198248863,1
dark,RNN,4,4.280226231,-4.137061119,0
dark,RNN,4,-2.390438795,2.95811677,1
dark,RNN,4,2.359028578,-1.989869952,0
dark,RNN,4,2.931262493,-2.674767733,0
dark,RNN,4,3.096697092,-2.785104752,0
dark,RNN,4,3.073984623,-2.809344769,0
dark,RNN,4,4.617964268,-4.546797752,0
dark,RNN,4,4.274077892,-4.146575928,0
dark,RNN,4,-2.323893547,2.859918356,1
dark,RNN,4,-1.998667717,2.559250832,1
dark,RNN,4,3.016088486,-5.081802845,0
dark,RNN,4,-1.657503247,1.213150978,1
dark,RNN,4,2.488921165,-4.35135746,0
dark,RNN,4,0.627576947,-1.581453323,0
dark,RNN,4,2.598768711,-4.321894646,0
dark,RNN,4,2.8241148,-4.657605171,0
dark,RNN,4,2.80208683,-4.763894558,0
dark,RNN,4,3.270719528,-5.401633739,0
dark,RNN,4,3.121100903,-5.129545212,0
dark,RNN,4,3.383339405,-5.637417793,0
dark,RNN,4,3.114290237,-5.134758949,0
dark,RNN,4,-0.894195318,0.207565367,1
dark,RNN,4,-0.463146091,-0.335862339,1
dark,RNN,4,2.852354527,-4.629560471,0
dark,RNN,4,3.168003559,-5.207882404,0
dark,RNN,4,1.917725921,-3.35082221,0
dark,RNN,4,-1.818952441,1.371260405,1
dark,RNN,4,3.18612957,-5.24544096,0
dark,RNN,4,0.429786563,-1.371272326,0
dark,RNN,4,3.25815773,-5.3314991,0
dark,RNN,4,4.198786736,-3.39274931,0
dark,RNN,4,-2.73400116,2.530771732,1
dark,RNN,4,3.382376671,-2.384594202,0
dark,RNN,4,3.205447197,-2.043330908,0
dark,RNN,4,3.809038401,-2.826772451,0
dark,RNN,4,4.659815311,-3.616076946,0
dark,RNN,4,-2.013450861,1.922220588,1
dark,RNN,4,3.85106039,-3.118646145,0
dark,RNN,4,3.949420929,-3.512445927,0
dark,RNN,4,3.911781311,-2.94213295,0
dark,RNN,4,4.09043026,-3.209937096,0
dark,RNN,4,-2.440310478,2.394877434,1
dark,RNN,4,2.355745077,-2.104662895,0
dark,RNN,4,4.296595573,-3.509129047,0
dark,RNN,4,3.963895559,-3.199791431,0
dark,RNN,4,3.591984749,-2.57869792,0
dark,RNN,4,-2.493040323,2.379046917,1
dark,RNN,4,4.208460331,-3.425383568,0
dark,RNN,4,3.708171606,-2.811810732,0
dark,RNN,4,4.100277901,-3.31494379,0
dark,RNN,4,-2.47034502,1.358733654,1
dark,RNN,4,2.219242334,-5.162408352,0
dark,RNN,4,-2.54888916,1.538219213,1
dark,RNN,4,1.544023514,-4.0139184,0
dark,RNN,4,2.405896902,-5.586993217,0
dark,RNN,4,2.493287325,-5.816588879,0
dark,RNN,4,1.764991045,-4.296991825,0
dark,RNN,4,1.880313396,-4.621229649,0
dark,RNN,4,1.830914736,-4.517691612,0
dark,RNN,4,1.608081818,-4.163102627,0
dark,RNN,4,0.875932813,-2.843402624,0
dark,RNN,4,2.550795078,-5.9496665,0
dark,RNN,4,-2.205956936,1.062619209,1
dark,RNN,4,2.225053787,-5.26553297,0
dark,RNN,4,0.538538456,-2.440072536,0
dark,RNN,4,2.573474169,-6.053506374,0
dark,RNN,4,2.3420825,-5.476870537,0
dark,RNN,4,1.820313215,-4.477172852,0
dark,RNN,4,-2.719683647,1.765039921,1
dark,RNN,4,2.318134308,-5.487550735,0
dark,RNN,4,-1.734769583,0.652899265,1
dark,RNN,4,2.460037708,-3.699590206,0
dark,RNN,4,1.468888164,-2.602612972,0
dark,RNN,4,3.189702988,-4.47968626,0
dark,RNN,4,4.137965679,-5.330864906,0
dark,RNN,4,3.563837051,-4.89824295,0
dark,RNN,4,-2.105474472,1.021295428,1
dark,RNN,4,-1.809015036,0.737139463,1
dark,RNN,4,3.458879471,-4.781572342,0
dark,RNN,4,3.947766304,-5.297746658,0
dark,RNN,4,3.614776611,-4.960739136,0
dark,RNN,4,3.243852615,-4.692978382,0
dark,RNN,4,3.977681637,-5.336874008,0
dark,RNN,4,3.23428154,-4.535604954,0
dark,RNN,4,3.385575771,-4.694462776,0
dark,RNN,4,2.475261211,-3.716320038,0
dark,RNN,4,3.965992451,-5.315546036,0
dark,RNN,4,3.476246357,-4.807514668,0
dark,RNN,4,1.347230077,-2.505655766,0
dark,RNN,4,-2.897265434,1.881510139,1
dark,RNN,4,0.745025694,0.200295687,0
dark,RNN,4,2.94723773,-2.299795628,0
dark,RNN,4,-1.654488921,2.905785561,1
dark,RNN,4,4.244646072,-3.981842041,0
dark,RNN,4,4.282046795,-4.05990839,0
dark,RNN,4,-1.207418203,2.416757107,1
dark,RNN,4,3.752557278,-3.391239405,0
dark,RNN,4,3.201754808,-2.651855946,0
dark,RNN,4,4.034076214,-3.680959225,0
dark,RNN,4,4.183843613,-3.960460186,0
dark,RNN,4,3.972699881,-3.682567596,0
dark,RNN,4,3.252466679,-2.65955925,0
dark,RNN,4,-1.40726912,2.686751843,1
dark,RNN,4,3.298797131,-2.663428545,0
dark,RNN,4,3.916713238,-3.535737515,0
dark,RNN,4,4.407342434,-4.337589741,0
dark,RNN,4,3.810097218,-3.370574951,0
dark,RNN,4,4.072869301,-3.787992954,0
dark,RNN,4,4.093422413,-3.807796478,0
dark,RNN,4,-2.004221201,3.353576422,1
dark,RNN,4,6.641080856,-2.490598202,0
dark,RNN,4,5.716935158,-1.840042233,0
dark,RNN,4,6.02955389,-2.070240021,0
dark,RNN,4,5.649121761,-1.715378404,0
dark,RNN,4,6.743978024,-2.571601868,0
dark,RNN,4,0.142879188,1.962902784,1
dark,RNN,4,6.080385685,-2.08992815,0
dark,RNN,4,6.34726572,-2.294753551,0
dark,RNN,4,-1.391490221,3.413576603,1
dark,RNN,4,6.010523796,-2.06026268,0
dark,RNN,4,6.366826057,-2.298325062,0
dark,RNN,4,6.954361439,-2.679206848,0
dark,RNN,4,5.154359341,-1.384012103,0
dark,RNN,4,5.47017622,-1.564798713,0
dark,RNN,4,-1.23598814,3.334835529,1
dark,RNN,4,3.444452047,-5.013799191,0
dark,RNN,4,-4.292432785,1.793192387,1
dark,RNN,4,3.017839193,-4.6553936,0
dark,RNN,4,2.725445032,-4.388204098,0
dark,RNN,4,3.623057604,-5.17732048,0
dark,RNN,4,3.019234896,-4.671011448,0
dark,RNN,4,2.609440565,-4.321175575,0
dark,RNN,4,0.720391989,-2.661432505,0
dark,RNN,4,-4.120998859,1.583019972,1
dark,RNN,4,2.953047037,-4.612715244,0
dark,RNN,4,0.726006985,-2.656947851,0
dark,RNN,4,2.697802544,-4.395276546,0
dark,RNN,4,3.483855963,-5.056604385,0
dark,RNN,4,-3.683263063,1.270734549,1
dark,RNN,4,0.578339338,-2.541189909,0
dark,RNN,4,-3.201718807,3.118211031,1
dark,RNN,4,3.019974709,-4.362145424,0
dark,RNN,4,3.475775719,-4.919207096,0
dark,RNN,4,3.230325699,-4.638206482,0
dark,RNN,4,3.317420959,-4.725030422,0
dark,RNN,4,0.013266385,-0.518229127,0
dark,RNN,4,3.015543938,-4.350824833,0
dark,RNN,4,2.298178196,-3.434853792,0
dark,RNN,4,2.536099434,-3.738862276,0
dark,RNN,4,3.895402908,-5.447706699,0
dark,RNN,4,-3.173911572,3.0502069,1
dark,RNN,4,3.151215076,-4.516008377,0
dark,RNN,4,2.253574848,-3.406774282,0
dark,RNN,4,2.681855679,-3.908088684,0
dark,RNN,4,0.676369548,-1.430237532,0
dark,RNN,4,3.399276733,-4.791699886,0
dark,RNN,4,3.630446911,-5.103913784,0
dark,RNN,4,3.162871838,-4.53903532,0
dark,RNN,4,-3.063019753,2.960295916,1
dark,RNN,4,-2.804699421,2.707317114,1
dark,RNN,4,4.099350929,-2.575848341,0
dark,RNN,4,3.424489737,-1.99800849,0
dark,RNN,4,2.239403486,-0.946548462,0
dark,RNN,4,2.749161959,-1.407580018,0
dark,RNN,4,3.186537027,-1.790038586,0
dark,RNN,4,-0.650773585,1.46175766,1
dark,RNN,4,0.921702623,0.106453687,0
dark,RNN,4,-2.51781702,2.876525402,1
dark,RNN,4,3.891688108,-2.398347139,0
dark,RNN,4,2.249788761,-0.970272064,0
dark,RNN,4,4.126473904,-2.590502739,0
dark,RNN,4,-2.8665905,3.09484005,1
dark,RNN,4,-2.135334253,2.584599972,1
dark,RNN,4,4.815042496,-3.20966363,0
dark,RNN,4,3.973413706,-2.477767944,0
dark,RNN,4,4.374958515,-2.832103968,0
dark,RNN,4,4.617604733,-3.032469988,0
dark,RNN,4,3.41636014,-1.976938367,0
dark,RNN,4,4.511418819,-2.944924355,0
dark,RNN,4,0.230682284,0.66027832,0
dark,RNN,4,1.733228683,-4.535953522,0
dark,RNN,4,2.025234222,-4.915588379,0
dark,RNN,4,2.535016537,-5.477972031,0
dark,RNN,4,1.015372157,-3.659430981,0
dark,RNN,4,1.40407896,-4.189755917,0
dark,RNN,4,-1.877883554,0.035904765,1
dark,RNN,4,-1.904238105,0.091459155,0
dark,RNN,4,2.472615004,-5.414305687,0
dark,RNN,4,-2.927036285,1.417160034,1
dark,RNN,4,-4.214260101,3.583435774,0
dark,RNN,4,2.524339199,-5.510591507,0
dark,RNN,4,-3.318784952,1.960448027,1
dark,RNN,4,1.465335608,-4.233574867,0
dark,RNN,4,1.126834154,-3.784069777,0
dark,RNN,4,2.43424058,-5.37947464,0
dark,RNN,4,2.364049196,-5.30851078,0
dark,RNN,4,2.636919022,-5.581973076,0
dark,RNN,4,-1.827587485,-0.020242929,1
dark,RNN,4,1.349242687,-4.093980789,0
dark,RNN,4,1.119360089,-3.784284353,0
dark,RNN,4,1.791817904,-2.89277339,0
dark,RNN,4,3.937107325,-4.529994965,0
dark,RNN,4,3.743434191,-4.407991409,0
dark,RNN,4,4.044081211,-4.629765987,0
dark,RNN,4,0.249315918,-1.589305878,0
dark,RNN,4,-4.258747101,2.250567913,1
dark,RNN,4,3.165187597,-3.9395051,0
dark,RNN,4,2.840693474,-3.661690712,0
dark,RNN,4,-3.815334082,1.873477221,1
dark,RNN,4,3.472541094,-4.190522194,0
dark,RNN,4,-4.248650074,2.229875803,1
dark,RNN,4,2.970854521,-3.831013203,0
dark,RNN,4,3.188803911,-3.986764908,0
dark,RNN,4,1.079827309,-2.22877264,0
dark,RNN,4,4.286523819,-4.797265053,0
dark,RNN,4,3.532398939,-4.232347012,0
dark,RNN,4,4.088065624,-4.64697504,0
dark,RNN,4,3.978432417,-4.583240986,0
dark,RNN,4,3.607178926,-4.300655842,0
dark,RNN,4,-4.178265572,2.181818485,1
dark,RNN,4,-4.021678448,1.419271708,1
dark,RNN,4,2.277213097,-4.195764065,0
dark,RNN,4,2.009703875,-3.921827316,0
dark,RNN,4,1.694718122,-3.689174175,0
dark,RNN,4,1.364834309,-3.414150953,0
dark,RNN,4,1.236785173,-3.235868454,0
dark,RNN,4,2.437475443,-4.345424652,0
dark,RNN,4,1.192188501,-3.249829531,0
dark,RNN,4,2.470551968,-4.415828705,0
dark,RNN,4,-3.865602255,1.273844719,1
dark,RNN,4,-3.931770802,1.358285904,1
dark,RNN,4,2.741436243,-4.624997139,0
dark,RNN,4,2.18372798,-4.111510277,0
dark,RNN,4,2.77589941,-4.648656368,0
dark,RNN,4,3.104080915,-4.923634529,0
dark,RNN,4,2.954018831,-4.805878162,0
dark,RNN,4,-3.808656931,1.233696699,1
dark,RNN,4,2.691191912,-4.573941231,0
dark,RNN,4,3.142597437,-4.943561554,0
dark,RNN,4,3.223775148,-5.02191782,0
dark,RNN,4,3.666768074,-2.274220705,0
dark,RNN,4,4.072096348,-2.761012316,0
dark,RNN,4,3.101449966,-1.759737253,0
dark,RNN,4,-1.013235092,2.899683475,1
dark,RNN,4,5.113818169,-3.81712842,0
dark,RNN,4,4.542966366,-3.228772879,0
dark,RNN,4,4.398945808,-3.08516717,0
dark,RNN,4,5.094877243,-3.797611475,0
dark,RNN,4,-1.694423199,3.642107964,1
dark,RNN,4,-1.982072353,3.957859993,1
dark,RNN,4,4.349639893,-3.030139685,0
dark,RNN,4,2.85488081,-1.434250593,0
dark,RNN,4,4.56261158,-3.24068284,0
dark,RNN,4,5.432447433,-4.136053085,0
dark,RNN,4,5.274113655,-3.975639582,0
dark,RNN,4,4.968162537,-3.671762705,0
dark,RNN,4,4.717927456,-3.42348361,0
dark,RNN,4,4.773618698,-3.459451437,0
dark,RNN,4,-1.212082863,3.14773941,1
dark,RNN,4,3.654330254,-2.268419981,0
dark,RNN,4,-3.480426073,2.182106256,1
dark,RNN,4,2.274408102,-5.338003159,0
dark,RNN,4,2.057225466,-5.044145584,0
dark,RNN,4,1.7909832,-4.707140923,0
dark,RNN,4,1.891478539,-4.83945179,0
dark,RNN,4,2.448281527,-5.533015251,0
dark,RNN,4,1.571250916,-4.401914597,0
dark,RNN,4,0.816360295,-3.531430006,0
dark,RNN,4,2.19342041,-5.204071045,0
dark,RNN,4,2.2599895,-5.330375671,0
dark,RNN,4,0.92928797,-3.632311821,0
dark,RNN,4,2.285295486,-5.360385895,0
dark,RNN,4,-3.269590378,1.920361042,1
dark,RNN,4,2.626213551,-5.757377625,0
dark,RNN,4,2.163137197,-5.206397057,0
dark,RNN,4,-3.654685736,2.366951942,1
dark,RNN,4,0.914464057,-3.605489731,0
dark,RNN,4,2.454786062,-5.56690979,0
dark,RNN,4,-3.260868549,1.761357784,1
dark,RNN,4,1.851071596,-4.760294437,0
dark,RNN,4,4.53959322,-3.382159472,0
dark,RNN,4,4.662770748,-3.483094692,0
dark,RNN,4,4.666467667,-3.500367165,0
dark,RNN,4,-0.98323673,1.642137408,1
dark,RNN,4,0.047199279,0.769887447,1
dark,RNN,4,4.711431026,-3.5735569,0
dark,RNN,4,3.391069412,-2.303443909,0
dark,RNN,4,-1.072176933,1.731308341,1
dark,RNN,4,4.702919006,-3.522474289,0
dark,RNN,4,4.144734859,-3.01098752,0
dark,RNN,4,2.126405478,-1.177110791,0
dark,RNN,4,4.578372002,-3.409351826,0
dark,RNN,4,4.556555748,-3.356758356,0
dark,RNN,4,4.063656807,-2.869015694,0
dark,RNN,4,0.124594897,0.629137635,1
dark,RNN,4,4.393167019,-3.221336365,0
dark,RNN,4,4.409512043,-3.233124971,0
dark,RNN,4,5.129375458,-4.211988926,0
dark,RNN,4,4.151058197,-3.029993296,0
dark,RNN,4,4.812398911,-3.626909971,0
dark,RNN,4,-3.393829346,3.178787947,1
dark,RNN,4,3.24057579,-2.786217451,0
dark,RNN,4,4.156948566,-3.592671156,0
dark,RNN,4,4.677633286,-4.031177998,0
dark,RNN,4,3.933430195,-3.393428326,0
dark,RNN,4,4.117346764,-3.554711103,0
dark,RNN,4,4.90598011,-4.190361023,0
dark,RNN,4,4.870193005,-4.16853857,0
dark,RNN,4,3.832828522,-3.310913563,0
dark,RNN,4,-2.885783672,2.665843248,1
dark,RNN,4,4.302900314,-3.687381506,0
dark,RNN,4,-3.506678581,3.326574326,1
dark,RNN,4,6.008257866,-5.225838184,0
dark,RNN,4,3.899342537,-3.141376495,0
dark,RNN,4,4.585812569,-3.943965673,0
dark,RNN,4,4.263011932,-3.673825264,0
dark,RNN,4,4.49181366,-3.863143206,0
dark,RNN,4,4.472704411,-3.845758677,0
dark,RNN,4,4.50044632,-3.929389715,0
dark,RNN,4,-2.778927326,2.584351301,1
dark,RNN,4,-1.806129932,3.383081436,1
dark,RNN,4,1.910036325,-2.904422283,0
dark,RNN,4,3.059472322,-5.181313515,0
dark,RNN,4,-1.597835064,3.037177801,1
dark,RNN,4,2.750030041,-4.549455166,0
dark,RNN,4,2.81816268,-4.686402321,0
dark,RNN,4,1.726693392,-2.699812651,0
dark,RNN,4,3.153227091,-5.245703697,0
dark,RNN,4,1.914745808,-2.999924898,0
dark,RNN,4,0.973578513,-1.330670953,0
dark,RNN,4,2.89156723,-4.828701973,0
dark,RNN,4,2.556135416,-4.1537714,0
dark,RNN,4,-1.699364901,3.223557472,1
dark,RNN,4,-1.631394148,3.113152266,1
dark,RNN,4,2.943729877,-4.928804398,0
dark,RNN,4,2.736379862,-4.506421089,0
dark,RNN,4,3.094526768,-5.240589619,0
dark,RNN,4,2.38647747,-3.87468338,0
dark,RNN,4,2.596350431,-4.252613068,0
dark,RNN,4,2.447706461,-3.978573561,0
