Stimulus,Variant,Milliseconds,Score,Label
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,0,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,1,1
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,1,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3400,0,0
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,0,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
dark,kNN1,3600,1,1
