Stimulus,Variant,Node0,Node1,Label
dark,classic_LSTM,2.42582798,-3.593888283,0
dark,classic_LSTM,2.374653578,-3.534419537,0
dark,classic_LSTM,2.883108377,-4.056744576,0
dark,classic_LSTM,1.340338945,-2.467905998,0
dark,classic_LSTM,2.416773081,-3.585735798,0
dark,classic_LSTM,2.978351831,-4.148471832,0
dark,classic_LSTM,3.308943987,-4.456921577,0
dark,classic_LSTM,-0.777437687,-0.332199484,1
dark,classic_LSTM,0.760654688,-1.882265925,0
dark,classic_LSTM,3.063747168,-4.237213135,0
dark,classic_LSTM,-0.775751472,-0.312844992,1
dark,classic_LSTM,0.958986521,-2.096837044,0
dark,classic_LSTM,-1.713030815,0.673308969,1
dark,classic_LSTM,2.259104252,-3.431638718,0
dark,classic_LSTM,2.24309516,-3.408504486,0
dark,classic_LSTM,2.786429882,-2.863793373,0
dark,classic_LSTM,3.995840788,-3.853186846,0
dark,classic_LSTM,-0.808697343,0.052792311,1
dark,classic_LSTM,3.975231409,-3.827602625,0
dark,classic_LSTM,5.085965157,-4.745165348,0
dark,classic_LSTM,-2.233219624,1.165374637,1
dark,classic_LSTM,-0.416921258,-0.239639342,1
dark,classic_LSTM,4.344813347,-4.135579109,0
dark,classic_LSTM,4.533328533,-4.288212299,0
dark,classic_LSTM,-0.17596668,-0.545132458,0
dark,classic_LSTM,4.030533314,-3.881731033,0
dark,classic_LSTM,2.519566774,-2.644604445,0
dark,classic_LSTM,1.176405191,-1.621265888,0
dark,classic_LSTM,4.180757046,-3.99746418,0
dark,classic_LSTM,-0.486816078,-0.21265617,1
dark,classic_LSTM,3.928408384,-3.798242569,0
dark,classic_LSTM,1.018232584,-1.449359059,0
dark,classic_LSTM,4.501105309,-4.26565361,0
dark,classic_LSTM,3.261177301,-3.247549057,0
dark,classic_LSTM,5.392706871,-5.001918316,0
dark,classic_LSTM,2.354995251,-3.498432159,0
dark,classic_LSTM,3.431081295,-4.410045624,0
dark,classic_LSTM,2.851125717,-3.916311502,0
dark,classic_LSTM,2.269294262,-3.425966978,0
dark,classic_LSTM,2.194110394,-3.361654282,0
dark,classic_LSTM,3.42300272,-4.403281689,0
dark,classic_LSTM,-2.177681923,0.33900696,1
dark,classic_LSTM,-1.6667068,-0.099584877,1
dark,classic_LSTM,0.128752172,-1.633218765,0
dark,classic_LSTM,3.116969585,-4.14274025,0
dark,classic_LSTM,-0.997888923,-0.669355512,1
dark,classic_LSTM,0.811289072,-2.207919121,0
dark,classic_LSTM,3.317277908,-4.312011719,0
dark,classic_LSTM,-0.625588,-0.994726539,1
dark,classic_LSTM,3.094572544,-4.127493382,0
dark,classic_LSTM,0.198340476,-1.595054626,0
dark,classic_LSTM,2.895254612,-4.028089046,0
dark,classic_LSTM,3.399804115,-4.383747101,0
dark,classic_LSTM,-0.950253069,-0.710891068,0
dark,classic_LSTM,3.22431469,-4.233472347,0
dark,classic_LSTM,0.406368196,-0.427909255,0
dark,classic_LSTM,0.44054836,-0.560398698,1
dark,classic_LSTM,3.1906147,-3.512879848,0
dark,classic_LSTM,3.021654844,-3.321570396,0
dark,classic_LSTM,1.557770729,-1.75289762,0
dark,classic_LSTM,2.753202438,-3.032917976,0
dark,classic_LSTM,-0.227818519,0.182146728,1
dark,classic_LSTM,3.550487995,-3.89316988,0
dark,classic_LSTM,1.712869644,-1.904087901,0
dark,classic_LSTM,-0.503781378,0.462084293,1
dark,classic_LSTM,1.901864529,-2.109983444,0
dark,classic_LSTM,3.49934864,-3.83738184,0
dark,classic_LSTM,2.811069012,-3.098763943,0
dark,classic_LSTM,3.810564041,-4.172504902,0
dark,classic_LSTM,1.672436476,-1.856149316,0
dark,classic_LSTM,4.059497356,-2.174597263,0
dark,classic_LSTM,3.883625507,-2.024681807,0
dark,classic_LSTM,3.732934952,-1.900763512,0
dark,classic_LSTM,4.105576515,-2.187662601,0
dark,classic_LSTM,4.601238251,-2.579063177,0
dark,classic_LSTM,5.236209869,-3.15122509,0
dark,classic_LSTM,-1.644631982,2.336830378,1
dark,classic_LSTM,5.397064209,-3.342579842,0
dark,classic_LSTM,-1.085783124,1.933996677,1
dark,classic_LSTM,4.010767937,-2.133082151,0
dark,classic_LSTM,-1.114110112,1.941273928,1
dark,classic_LSTM,4.597398281,-2.612090349,0
dark,classic_LSTM,3.254675865,-1.521802187,0
dark,classic_LSTM,4.614370346,-2.624924898,0
dark,classic_LSTM,5.463356495,-3.349621773,0
dark,classic_LSTM,2.916863203,-2.869430065,0
dark,classic_LSTM,2.862332106,-2.815366983,0
dark,classic_LSTM,3.675146341,-3.679672718,0
dark,classic_LSTM,3.053550959,-3.013644934,0
dark,classic_LSTM,2.284173489,-2.243759155,0
dark,classic_LSTM,-0.346319497,0.213695765,0
dark,classic_LSTM,-1.813260436,1.618722916,1
dark,classic_LSTM,-1.022111535,0.890446782,1
dark,classic_LSTM,3.426704168,-3.405580997,0
dark,classic_LSTM,3.563262224,-3.556004524,0
dark,classic_LSTM,3.918761969,-4.560610294,0
dark,classic_LSTM,3.000147104,-3.779930115,0
dark,classic_LSTM,4.370408058,-4.954528332,0
dark,classic_LSTM,-2.163108826,0.542094708,1
dark,classic_LSTM,1.73474884,-2.724756241,0
dark,classic_LSTM,3.24421525,-3.985473156,0
dark,classic_LSTM,1.846666813,-2.801452637,0
dark,classic_LSTM,-1.892424941,0.344833851,1
dark,classic_LSTM,0.659362912,-1.819899797,0
dark,classic_LSTM,-2.564460754,0.875214696,1
dark,classic_LSTM,0.364485383,-1.565857768,0
dark,classic_LSTM,3.244107485,-3.98721838,0
dark,classic_LSTM,2.623164177,-3.464910507,0
dark,classic_LSTM,1.757164478,-2.727108479,0
dark,classic_LSTM,2.927852869,-3.697347641,0
dark,classic_LSTM,2.86151576,-3.660037518,0
dark,classic_LSTM,-2.138375282,0.551272273,1
dark,classic_LSTM,-0.781807542,-0.670081377,0
dark,classic_LSTM,1.275604486,-2.346466541,0
dark,classic_LSTM,0.815182447,-2.029268265,0
dark,classic_LSTM,-2.173100948,2.107712269,1
dark,classic_LSTM,4.242164612,-2.911499262,0
dark,classic_LSTM,3.183442593,-2.106458187,0
dark,classic_LSTM,-1.186733961,1.351086259,1
dark,classic_LSTM,2.387461424,-1.460797906,0
dark,classic_LSTM,-1.208666086,1.362511635,1
dark,classic_LSTM,4.419984341,-3.054091454,0
dark,classic_LSTM,3.857592583,-2.588923931,0
dark,classic_LSTM,4.970385075,-3.497065783,0
dark,classic_LSTM,3.757649422,-2.52982688,0
dark,classic_LSTM,4.055656433,-2.765107632,0
dark,classic_LSTM,5.295383453,-3.763361216,0
dark,classic_LSTM,4.135559082,-2.835122585,0
dark,classic_LSTM,4.731115341,-3.304097176,0
dark,classic_LSTM,4.264022827,-2.930810213,0
dark,classic_LSTM,4.737596989,-3.306144953,0
dark,classic_LSTM,3.882671833,-2.626733541,0
dark,classic_LSTM,3.214217186,-2.101168633,0
dark,classic_LSTM,-0.481145829,0.824940145,1
dark,classic_LSTM,4.322424412,-2.975135326,0
dark,classic_LSTM,0.180682659,0.300526589,1
dark,classic_LSTM,2.909410238,-2.523688316,0
dark,classic_LSTM,3.247165918,-2.86565876,0
dark,classic_LSTM,3.905515909,-3.529302359,0
dark,classic_LSTM,3.735707521,-3.358897924,0
dark,classic_LSTM,4.037447929,-3.660101175,0
dark,classic_LSTM,2.332462788,-1.92900157,0
dark,classic_LSTM,1.283179045,-0.863519073,0
dark,classic_LSTM,3.318087339,-2.93793869,0
dark,classic_LSTM,1.751184225,-1.327676535,0
dark,classic_LSTM,3.410047531,-3.031261444,0
dark,classic_LSTM,3.354548931,-2.974942684,0
dark,classic_LSTM,1.405074835,-0.987201691,0
dark,classic_LSTM,3.097019911,-2.713824511,0
dark,classic_LSTM,-0.657826185,1.168070793,1
dark,classic_LSTM,0.090290904,0.40149498,1
dark,classic_LSTM,3.225913048,-2.866633177,0
dark,classic_LSTM,3.786665678,-3.423393488,0
dark,classic_LSTM,4.038329124,-3.660785913,0
dark,classic_LSTM,-1.222411275,1.714944601,1
dark,classic_LSTM,-2.535915375,0.513720274,1
dark,classic_LSTM,3.037790298,-4.213690758,0
dark,classic_LSTM,3.152300835,-4.307523727,0
dark,classic_LSTM,3.490884781,-4.583824158,0
dark,classic_LSTM,3.641972065,-4.704177856,0
dark,classic_LSTM,2.841417551,-2.331209421,0
dark,classic_LSTM,3.827772141,-3.360208273,0
dark,classic_LSTM,4.354043484,-3.945771456,0
dark,classic_LSTM,4.287962914,-3.841531515,0
dark,classic_LSTM,4.046249866,-3.589978457,0
dark,classic_LSTM,2.305284739,-1.752036095,0
dark,classic_LSTM,1.242293119,-0.603122354,0
dark,classic_LSTM,-1.577485919,2.414891243,1
dark,classic_LSTM,4.355645657,-3.909002543,0
dark,classic_LSTM,4.852778435,-4.419741631,0
dark,classic_LSTM,-1.780498385,2.631219387,1
dark,classic_LSTM,5.004634857,-4.611308098,0
dark,classic_LSTM,4.323643208,-3.8797791,0
dark,classic_LSTM,3.852622986,-3.38701272,0
dark,classic_LSTM,4.788150311,-4.357186317,0
dark,classic_LSTM,-1.506912589,2.329286098,1
dark,classic_LSTM,2.791843891,-2.262235403,0
dark,classic_LSTM,4.268963337,-3.821516275,0
dark,classic_LSTM,-1.546320796,2.38762641,1
dark,classic_LSTM,2.832381725,-2.306308031,0
dark,classic_LSTM,-0.87612772,1.460892797,1
dark,classic_LSTM,4.308578968,-3.718021631,0
dark,classic_LSTM,4.83157444,-4.23811388,0
dark,classic_LSTM,3.662875652,-3.072160482,0
dark,classic_LSTM,4.730445385,-4.173465252,0
dark,classic_LSTM,3.050665379,-2.460264444,0
dark,classic_LSTM,3.623447895,-3.03456521,0
dark,classic_LSTM,4.541154861,-3.948390484,0
dark,classic_LSTM,-0.276942372,0.988964438,1
dark,classic_LSTM,4.882564545,-4.28813982,0
dark,classic_LSTM,3.425388336,-2.839948416,0
dark,classic_LSTM,4.466403008,-3.87456131,0
dark,classic_LSTM,-0.426530123,0.997243226,1
dark,classic_LSTM,3.737404346,-3.146921158,0
dark,classic_LSTM,3.1816535,-2.64144659,0
dark,classic_LSTM,3.663094997,-3.072936296,0
dark,classic_LSTM,3.845566273,-3.256592035,0
dark,classic_LSTM,4.188448906,-3.61610651,0
dark,classic_LSTM,0.505275846,0.12294554,0
dark,classic_LSTM,-0.989647031,1.586629391,1
dark,classic_LSTM,4.295668125,-4.16079998,0
dark,classic_LSTM,-1.871500134,2.357202768,1
dark,classic_LSTM,3.938461542,-3.788643599,0
dark,classic_LSTM,3.212998867,-3.028489828,0
dark,classic_LSTM,2.680267334,-2.473505497,0
dark,classic_LSTM,2.987508774,-2.793560266,0
dark,classic_LSTM,4.820878983,-4.705496788,0
dark,classic_LSTM,2.91038847,-2.712777853,0
dark,classic_LSTM,-1.767504573,2.250704765,1
dark,classic_LSTM,1.175260544,-0.880482614,0
dark,classic_LSTM,-1.20191133,2.609796286,1
dark,classic_LSTM,4.404616833,-1.663573265,0
dark,classic_LSTM,3.400375843,-0.941188574,0
dark,classic_LSTM,5.063657761,-2.185837507,0
dark,classic_LSTM,2.534315109,-0.275659174,0
dark,classic_LSTM,1.48374629,0.520903647,0
dark,classic_LSTM,-1.405936599,2.758276701,1
dark,classic_LSTM,4.853146076,-2.030198097,0
dark,classic_LSTM,1.679364681,0.442489147,1
dark,classic_LSTM,5.314479828,-2.384843111,0
dark,classic_LSTM,5.496026516,-2.52482748,0
dark,classic_LSTM,5.105588913,-2.227468491,0
dark,classic_LSTM,4.592543602,-1.833136678,0
dark,classic_LSTM,4.970785141,-2.106989384,0
dark,classic_LSTM,4.735930443,-1.93994844,0
dark,classic_LSTM,1.950449824,0.165724784,0
dark,classic_LSTM,4.872880459,-2.028070688,0
dark,classic_LSTM,3.005653381,-0.622125626,0
dark,classic_LSTM,4.841754436,-2.019842148,0
dark,classic_LSTM,1.266326547,0.764955938,1
dark,classic_LSTM,1.845064163,-3.425870895,0
dark,classic_LSTM,2.027462244,-3.649006844,0
dark,classic_LSTM,3.165213108,-4.826110363,0
dark,classic_LSTM,1.678009272,-3.250720739,0
dark,classic_LSTM,1.417205095,-2.981825113,0
dark,classic_LSTM,-2.418430328,1.137781382,1
dark,classic_LSTM,3.446247339,-5.111134529,0
dark,classic_LSTM,3.814426184,-5.491913319,0
dark,classic_LSTM,2.035128117,-3.623314857,0
dark,classic_LSTM,3.248983383,-4.905865192,0
dark,classic_LSTM,-0.754867196,-0.608696044,0
dark,classic_LSTM,2.335634708,-3.95029664,0
dark,classic_LSTM,3.76234746,-5.437653065,0
dark,classic_LSTM,2.293975353,-3.918859243,0
dark,classic_LSTM,-2.784159184,1.538497448,1
dark,classic_LSTM,-2.625284433,1.352157593,1
dark,classic_LSTM,2.712201834,-4.345471859,0
dark,classic_LSTM,2.557398081,-4.178997517,0
dark,classic_LSTM,4.0557971,-5.737693787,0
dark,classic_LSTM,-2.570668459,1.266700268,1
dark,classic_LSTM,3.20547533,-2.936940908,0
dark,classic_LSTM,3.599672794,-3.389802456,0
dark,classic_LSTM,3.640769959,-3.437596321,0
dark,classic_LSTM,3.515708923,-3.293269634,0
dark,classic_LSTM,0.45001629,0.232736647,0
dark,classic_LSTM,-0.704200923,1.48852694,1
dark,classic_LSTM,2.542780399,-2.197822332,0
dark,classic_LSTM,3.577227354,-3.350707531,0
dark,classic_LSTM,3.433305502,-3.193455219,0
dark,classic_LSTM,4.299420357,-4.181099415,0
dark,classic_LSTM,3.072800398,-2.78550148,0
dark,classic_LSTM,3.591911554,-3.380199909,0
dark,classic_LSTM,3.378531456,-3.145276785,0
dark,classic_LSTM,4.16914463,-4.036025524,0
dark,classic_LSTM,-0.916365922,1.72649312,1
dark,classic_LSTM,-0.990042508,1.821024179,1
dark,classic_LSTM,-0.635944963,1.402875185,1
dark,classic_LSTM,3.903091431,-3.735218525,0
dark,classic_LSTM,4.585926533,-4.50344944,0
dark,classic_LSTM,3.389617682,-3.156481743,0
dark,classic_LSTM,2.119309902,-3.559375048,0
dark,classic_LSTM,-2.517084599,1.347774148,1
dark,classic_LSTM,1.63888967,-3.060299158,0
dark,classic_LSTM,2.060528278,-3.506786585,0
dark,classic_LSTM,-2.22910428,1.041296005,1
dark,classic_LSTM,3.032631397,-4.517020702,0
dark,classic_LSTM,3.009875298,-4.492407799,0
dark,classic_LSTM,3.058089733,-4.539608002,0
dark,classic_LSTM,0.439442277,-1.806049705,0
dark,classic_LSTM,-1.842001081,0.624576926,1
dark,classic_LSTM,2.687469006,-4.155076981,0
dark,classic_LSTM,3.646376133,-5.148710251,0
dark,classic_LSTM,2.605773449,-4.070232391,0
dark,classic_LSTM,1.712215543,-3.141528368,0
dark,classic_LSTM,3.723867893,-5.22860527,0
dark,classic_LSTM,-1.870402336,0.660056591,1
dark,classic_LSTM,2.576915264,-4.040518761,0
dark,classic_LSTM,3.251211643,-4.740688324,0
dark,classic_LSTM,3.494353771,-4.991324425,0
dark,classic_LSTM,3.086476803,-4.569218636,0
dark,classic_LSTM,2.850464582,-1.867497206,0
dark,classic_LSTM,0.261695713,1.087916732,1
dark,classic_LSTM,4.183640003,-3.388635874,0
dark,classic_LSTM,3.64339757,-2.770260096,0
dark,classic_LSTM,3.76311183,-2.90617919,0
dark,classic_LSTM,0.912014782,0.356408775,1
dark,classic_LSTM,3.582559586,-2.700386047,0
dark,classic_LSTM,3.688489676,-2.820896387,0
dark,classic_LSTM,3.148239136,-2.207535505,0
dark,classic_LSTM,1.343623161,-0.160586566,0
dark,classic_LSTM,2.450524569,-1.413382173,0
dark,classic_LSTM,3.57484889,-2.691824913,0
dark,classic_LSTM,0.51118356,0.810823381,1
dark,classic_LSTM,1.796870708,-0.605870009,1
dark,classic_LSTM,3.733963251,-2.873191834,0
dark,classic_LSTM,3.943281174,-3.112053871,0
dark,classic_LSTM,3.246570587,-2.318760872,0
dark,classic_LSTM,3.336088896,-2.420172215,0
dark,classic_LSTM,3.296847582,-2.373645544,0
dark,classic_LSTM,4.402957916,-3.641940832,0
dark,classic_LSTM,-2.400689363,1.303577542,1
dark,classic_LSTM,2.921927929,-3.816707134,0
dark,classic_LSTM,-2.655317545,1.543351054,1
dark,classic_LSTM,-2.353593826,1.262628198,1
dark,classic_LSTM,-2.279935122,1.176234484,1
dark,classic_LSTM,3.181661844,-4.059198856,0
dark,classic_LSTM,1.34220469,-2.291501522,0
dark,classic_LSTM,3.690613985,-4.531091213,0
dark,classic_LSTM,1.627327085,-2.58400631,0
dark,classic_LSTM,3.630315065,-4.39930439,0
dark,classic_LSTM,-0.044835582,-0.965211153,0
dark,classic_LSTM,3.445491791,-4.309047222,0
dark,classic_LSTM,3.504070997,-4.355567455,0
dark,classic_LSTM,1.777127624,-2.731213093,0
dark,classic_LSTM,4.116366863,-4.668604374,0
dark,classic_LSTM,2.346728325,-3.274065971,0
dark,classic_LSTM,2.240640402,-3.179008484,0
dark,classic_LSTM,3.873612881,-4.697091579,0
dark,classic_LSTM,2.151669979,-3.077085018,0
dark,classic_LSTM,3.311050177,-4.178125858,0
dark,classic_LSTM,3.517929554,-3.165168524,0
dark,classic_LSTM,2.740521669,-2.662380695,0
dark,classic_LSTM,3.078565598,-2.775745869,0
dark,classic_LSTM,3.581206799,-3.22061348,0
dark,classic_LSTM,3.6895051,-3.316951275,0
dark,classic_LSTM,3.717414856,-3.339899302,0
dark,classic_LSTM,-0.984238148,0.712560356,1
dark,classic_LSTM,-0.657281041,0.451968014,1
dark,classic_LSTM,2.488306046,-2.231979847,0
dark,classic_LSTM,-1.493759751,1.137996912,1
dark,classic_LSTM,3.619831085,-3.252659798,0
dark,classic_LSTM,3.619220257,-3.255405903,0
dark,classic_LSTM,4.450334072,-3.972280741,0
dark,classic_LSTM,-0.719551086,0.50880295,1
dark,classic_LSTM,3.448508024,-3.106348038,0
dark,classic_LSTM,4.006315708,-3.618515253,0
dark,classic_LSTM,2.926685333,-2.65964365,0
dark,classic_LSTM,2.233908176,-2.043702126,0
dark,classic_LSTM,2.526477814,-2.329099655,0
dark,classic_LSTM,3.64288187,-3.274104834,0
dark,classic_LSTM,1.389730573,-3.412567139,0
dark,classic_LSTM,2.929931641,-4.778806686,0
dark,classic_LSTM,-2.532836437,0.292245627,1
dark,classic_LSTM,1.935892224,-3.877264023,0
dark,classic_LSTM,1.848918557,-3.796192169,0
dark,classic_LSTM,-2.499830961,0.258504987,1
dark,classic_LSTM,2.050970554,-3.990654707,0
dark,classic_LSTM,3.322228432,-5.116901398,0
dark,classic_LSTM,2.449869156,-4.353682518,0
dark,classic_LSTM,0.82163775,-2.840860844,0
dark,classic_LSTM,3.134189129,-4.956378937,0
dark,classic_LSTM,1.305975556,-3.303384781,0
dark,classic_LSTM,-2.995939732,0.726528764,1
dark,classic_LSTM,-2.928095818,0.656575799,1
dark,classic_LSTM,3.016854286,-4.852536201,0
dark,classic_LSTM,1.816389918,-3.772572517,0
dark,classic_LSTM,2.803369045,-4.665963173,0
dark,classic_LSTM,0.676527739,-2.705407619,0
dark,classic_LSTM,2.494642258,-4.387598991,0
dark,classic_LSTM,3.309808254,-5.107743263,0
dark,classic_LSTM,3.565575361,-3.542616129,0
dark,classic_LSTM,-1.640789628,1.272695065,1
dark,classic_LSTM,3.900747061,-3.851051569,0
dark,classic_LSTM,-1.670348644,1.309685349,1
dark,classic_LSTM,1.137264252,-1.309193134,0
dark,classic_LSTM,-0.949866474,0.68716681,1
dark,classic_LSTM,3.160246134,-3.164966822,0
dark,classic_LSTM,4.015248775,-3.957632303,0
dark,classic_LSTM,3.37887311,-3.368055105,0
dark,classic_LSTM,1.642443419,-1.757321596,0
dark,classic_LSTM,-0.221926034,0.114074707,0
dark,classic_LSTM,3.137841463,-3.130364895,0
dark,classic_LSTM,-1.670308113,1.305994987,1
dark,classic_LSTM,3.804106474,-3.762120962,0
dark,classic_LSTM,3.678045511,-3.637909889,0
dark,classic_LSTM,4.25765276,-4.18460083,0
dark,classic_LSTM,-3.418291569,2.95540905,0
dark,classic_LSTM,3.844647169,-3.656330109,0
dark,classic_LSTM,2.397984028,-2.532781124,0
dark,classic_LSTM,3.151992559,-3.1577847,0
dark,classic_LSTM,3.358653069,-4.953052998,0
dark,classic_LSTM,3.473947048,-5.071738243,0
dark,classic_LSTM,4.146522045,-5.765129566,0
dark,classic_LSTM,3.708135128,-5.313308716,0
dark,classic_LSTM,2.784765959,-4.367705822,0
dark,classic_LSTM,-2.32430315,0.994827867,1
dark,classic_LSTM,-1.500751257,0.121862233,1
dark,classic_LSTM,2.120449543,-3.681978464,0
dark,classic_LSTM,-1.829859734,0.460527331,1
dark,classic_LSTM,1.503997326,-3.045635462,0
dark,classic_LSTM,3.671122551,-5.275067329,0
dark,classic_LSTM,3.912034988,-5.522515297,0
dark,classic_LSTM,3.1758008,-4.766488552,0
dark,classic_LSTM,-0.01628679,-1.47002387,0
dark,classic_LSTM,-0.932262898,-0.490761697,1
dark,classic_LSTM,4.005447388,-5.618869781,0
dark,classic_LSTM,3.375033855,-4.970045567,0
dark,classic_LSTM,3.420530319,-5.017971039,0
dark,classic_LSTM,2.294873476,-3.868149042,0
dark,classic_LSTM,1.432457924,-2.978791237,0
dark,classic_LSTM,3.700692892,-5.473092556,0
dark,classic_LSTM,3.503032446,-5.2713871,0
dark,classic_LSTM,3.882478952,-5.66038847,0
dark,classic_LSTM,1.221128464,-3.016139507,0
dark,classic_LSTM,2.503961802,-4.269088745,0
dark,classic_LSTM,1.35823679,-3.1389575,0
dark,classic_LSTM,2.656242847,-4.419334412,0
dark,classic_LSTM,2.093107462,-3.865785599,0
dark,classic_LSTM,-2.939969063,1.000907183,1
dark,classic_LSTM,-2.184606791,0.268381119,1
dark,classic_LSTM,-2.912334442,0.971697807,1
dark,classic_LSTM,3.826967478,-5.605674267,0
dark,classic_LSTM,3.157729864,-4.922706127,0
dark,classic_LSTM,2.459924698,-4.225675583,0
dark,classic_LSTM,3.051248789,-4.815470696,0
dark,classic_LSTM,2.52001977,-4.286580086,0
dark,classic_LSTM,1.55667758,-3.333676338,0
dark,classic_LSTM,3.167589903,-4.904976845,0
dark,classic_LSTM,3.170119524,-4.933267593,0
dark,classic_LSTM,-2.754184723,0.823359489,1
dark,RNN,5.434229851,-2.011182785,0
dark,RNN,5.49895668,-2.047607422,0
dark,RNN,4.604868889,-1.665716171,0
dark,RNN,5.538993835,-2.073030472,0
dark,RNN,5.672773361,-2.140013456,0
dark,RNN,5.661120892,-2.12079978,0
dark,RNN,5.609854221,-2.101627588,0
dark,RNN,5.067138672,-1.825564861,0
dark,RNN,5.810084343,-2.181766272,0
dark,RNN,5.050722122,-1.950466633,0
dark,RNN,5.454852104,-2.029380322,0
dark,RNN,5.2701478,-1.927189589,0
dark,RNN,5.18066597,-1.892434597,0
dark,RNN,3.053489685,-0.669261217,0
dark,RNN,-1.887552261,2.896094799,1
dark,RNN,2.303171158,-0.199685812,0
dark,RNN,-1.156749249,2.479709387,1
dark,RNN,5.274683952,-1.973527908,0
dark,RNN,5.652261257,-2.119315624,0
dark,RNN,5.351545334,-1.978778362,0
dark,RNN,-1.370863199,2.581603527,1
dark,RNN,3.835729122,-1.164208531,0
dark,RNN,4.884286404,-1.70173192,0
dark,RNN,5.634447575,-2.101552248,0
dark,RNN,5.785627365,-2.173200369,0
dark,RNN,4.892597675,-1.735772371,0
dark,RNN,4.029430389,-1.200734377,0
dark,RNN,5.421192646,-2.010754585,0
dark,RNN,-2.067519665,3.000624657,1
dark,RNN,3.614525795,-1.005353093,0
dark,RNN,5.610977173,-2.1026299,0
dark,RNN,5.477061749,-2.039316654,0
dark,RNN,5.46979475,-2.035583258,0
dark,RNN,5.178377628,-1.889901876,0
dark,RNN,5.534103394,-2.05769515,0
dark,RNN,3.458456993,-0.843599677,0
dark,RNN,5.354109764,-1.988919735,0
dark,RNN,4.884375572,-1.707303286,0
dark,RNN,5.177212238,-1.896848202,0
dark,RNN,-1.825115919,2.847722769,1
dark,RNN,4.813907146,-1.706501246,0
dark,RNN,5.070624352,-1.806353331,0
dark,RNN,5.181350231,-1.892796278,0
dark,RNN,-2.16986537,3.133859158,1
dark,RNN,5.452894688,-2.031956673,0
dark,RNN,5.791895866,-2.178310871,0
dark,RNN,-2.06278944,3.035579443,1
dark,RNN,4.4770298,-1.491210938,0
dark,RNN,5.04645443,-1.770898104,0
dark,RNN,-1.942600727,2.984521151,1
dark,RNN,5.400064945,-2.1693573,0
dark,RNN,-1.123477459,2.440857172,1
dark,RNN,-1.654695511,2.76354003,1
dark,RNN,0.005505919,1.414722681,0
dark,RNN,4.680726528,-1.614361763,0
dark,RNN,-1.793437719,2.870880842,1
dark,RNN,4.694858551,-1.585354328,0
dark,RNN,-2.140359402,3.003005505,1
dark,RNN,5.139313698,-1.866951942,0
dark,RNN,4.407650948,-1.454160452,0
dark,RNN,3.734620571,-3.03455162,0
dark,RNN,-1.116852283,0.526083291,1
dark,RNN,4.508279324,-3.542512178,0
dark,RNN,3.909194946,-3.1755054,0
dark,RNN,-1.196632147,0.609147847,1
dark,RNN,3.800737381,-3.132539034,0
dark,RNN,0.361193538,-0.358936846,1
dark,RNN,-0.336610168,0.295720041,0
dark,RNN,3.897451162,-3.094377756,0
dark,RNN,-1.048346877,0.551796258,1
dark,RNN,4.64286232,-3.622725248,0
dark,RNN,3.245789051,-2.704197407,0
dark,RNN,4.776462555,-3.662593365,0
dark,RNN,-1.852137208,0.978816211,1
dark,RNN,3.983296156,-3.161309958,0
dark,RNN,4.572973728,-3.604550838,0
dark,RNN,3.82805109,-3.092348576,0
dark,RNN,4.782418251,-3.656497002,0
dark,RNN,4.596365452,-3.584915876,0
dark,RNN,4.676612854,-3.665278196,0
dark,RNN,3.979574203,-3.200757027,0
dark,RNN,4.029857159,-3.238269567,0
dark,RNN,4.090930939,-3.287900686,0
dark,RNN,4.269723415,-3.384603977,0
dark,RNN,4.306077957,-3.322615862,0
dark,RNN,3.494204521,-2.75574708,0
dark,RNN,3.664538622,-2.982458353,0
dark,RNN,1.664043784,-1.660752773,0
dark,RNN,4.320938587,-3.407994747,0
dark,RNN,4.726979733,-3.689404011,0
dark,RNN,4.500453949,-3.548859596,0
dark,RNN,-1.068790793,0.5453704,1
dark,RNN,2.597586632,-2.167325735,0
dark,RNN,-2.058357,1.097225666,1
dark,RNN,4.38455534,-3.458226442,0
dark,RNN,3.996359348,-3.221378088,0
dark,RNN,2.078559875,-1.558721304,1
dark,RNN,4.699107647,-3.647285461,0
dark,RNN,4.035681725,-3.230051756,0
dark,RNN,3.318189621,-2.745321274,0
dark,RNN,-2.776482344,3.604479313,1
dark,RNN,-2.435292721,3.139717102,1
dark,RNN,4.539018154,-3.56092906,0
dark,RNN,4.726891518,-3.740330458,0
dark,RNN,4.59924984,-3.656271935,0
dark,RNN,4.954134464,-4.06621027,0
dark,RNN,4.731276512,-3.792513371,0
dark,RNN,4.294373035,-3.420559645,0
dark,RNN,3.778093815,-2.858289003,0
dark,RNN,4.513999939,-3.576662302,0
dark,RNN,4.433010101,-3.086966038,0
dark,RNN,4.861455917,-3.955287457,0
dark,RNN,4.898244381,-3.974798203,0
dark,RNN,4.679586411,-3.719003439,0
dark,RNN,-2.557543516,3.22858882,1
dark,RNN,4.490157127,-3.530976772,0
dark,RNN,4.91607666,-4.01497364,0
dark,RNN,-2.036134481,2.724962235,1
dark,RNN,-2.291726828,3.000534296,1
dark,RNN,2.493926764,-1.557667613,0
dark,RNN,4.918114662,-4.029895782,0
dark,RNN,4.815824509,-3.883924961,0
dark,RNN,-2.046005964,2.757479191,1
dark,RNN,4.683507442,-3.789283752,0
dark,RNN,4.776621819,-3.840815544,0
dark,RNN,4.996983051,-4.168053627,0
dark,RNN,4.813538551,-3.887436867,0
